trip_id,date_departure,date_arrival,truck_id,driver_id,client_id,route_id,origin_city,destination_city,distance_km,route_type,cargo_type,cargo_tons_actual,load_factor_pct,delay_hours,status
TRP-01505,2023-03-20,2023-03-21,TRK-02,DRV-02,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,21.28,92.5,0.8,completed
TRP-01506,2023-03-20,2023-03-21,TRK-02,DRV-02,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,18.09,78.7,1.3,completed
TRP-01507,2023-03-20,2023-03-20,TRK-05,DRV-05,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.17,86.4,1.5,completed
TRP-01508,2023-03-20,2023-03-21,TRK-10,DRV-10,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.82,90.9,1.1,cancelled
TRP-01509,2023-03-21,2023-03-22,TRK-03,DRV-03,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,19.67,91.5,4.3,delayed
TRP-01510,2023-03-21,2023-03-22,TRK-05,DRV-05,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,23.91,97.6,0.3,completed
TRP-01511,2023-03-21,2023-03-21,TRK-09,DRV-09,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,26.24,104.9,1.1,completed
TRP-01512,2023-03-21,2023-03-22,TRK-11,DRV-11,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,19.70,80.4,0.5,completed
TRP-01513,2023-03-22,2023-03-23,TRK-02,DRV-02,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,20.51,89.2,0.8,completed
TRP-01514,2023-03-22,2023-03-23,TRK-02,DRV-06,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,20.46,89.0,3.7,delayed
TRP-01515,2023-03-22,2023-03-24,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.15,92.3,19.8,delayed
TRP-01516,2023-03-22,2023-03-22,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,16.62,69.2,0.0,completed
TRP-01517,2023-03-22,2023-03-23,TRK-08,DRV-08,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.87,91.5,1.3,completed
TRP-01518,2023-03-22,2023-03-23,TRK-08,DRV-08,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,19.72,78.9,20.7,delayed
TRP-01519,2023-03-22,2023-03-22,TRK-12,DRV-12,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,22.26,89.0,1.0,completed
TRP-01520,2023-03-22,2023-03-23,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.06,88.2,0.2,completed
TRP-01521,2023-03-23,2023-03-24,TRK-01,DRV-01,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,19.18,87.2,0.6,completed
TRP-01522,2023-03-23,2023-03-23,TRK-02,DRV-02,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,21.99,95.6,0.1,completed
TRP-01523,2023-03-23,2023-03-25,TRK-05,DRV-02,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.68,88.5,24.8,delayed
TRP-01524,2023-03-23,2023-03-24,TRK-08,DRV-08,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,23.50,94.0,0.9,completed
TRP-01525,2023-03-23,2023-03-24,TRK-11,DRV-11,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.02,85.8,1.5,completed
TRP-01526,2023-03-23,2023-03-25,TRK-12,DRV-12,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,24.07,96.3,10.8,delayed
TRP-01527,2023-03-24,2023-03-25,TRK-01,DRV-01,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,20.44,92.9,1.8,completed
TRP-01528,2023-03-24,2023-03-26,TRK-02,DRV-02,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.67,98.6,0.2,cancelled
TRP-01529,2023-03-24,2023-03-25,TRK-04,DRV-04,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.21,92.5,0.6,completed
TRP-01530,2023-03-24,2023-03-25,TRK-05,DRV-05,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.59,88.1,0.2,completed
TRP-01531,2023-03-24,2023-03-24,TRK-05,DRV-05,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,19.06,77.8,0.2,completed
TRP-01532,2023-03-24,2023-03-25,TRK-06,DRV-06,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,17.42,74.1,1.6,completed
TRP-01533,2023-03-24,2023-03-26,TRK-09,DRV-09,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,24.02,96.1,0.0,completed
TRP-01534,2023-03-24,2023-03-25,TRK-09,DRV-09,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,23.98,95.9,4.4,delayed
TRP-01535,2023-03-25,2023-03-26,TRK-05,DRV-05,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,23.28,95.0,0.2,completed
TRP-01536,2023-03-25,2023-03-25,TRK-05,DRV-05,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,18.34,74.8,0.6,completed
TRP-01537,2023-03-25,2023-03-25,TRK-05,DRV-05,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,16.92,69.1,0.1,completed
TRP-01538,2023-03-25,2023-03-25,TRK-06,DRV-06,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,22.21,94.5,1.2,completed
TRP-01539,2023-03-25,2023-03-26,TRK-07,DRV-07,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,23.26,96.9,1.0,completed
TRP-01540,2023-03-25,2023-03-25,TRK-08,DRV-08,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,25.66,102.6,0.1,completed
TRP-01541,2023-03-26,2023-03-27,TRK-01,DRV-01,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.86,94.8,1.1,completed
TRP-01542,2023-03-26,2023-03-27,TRK-11,DRV-11,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.80,93.1,1.6,completed
TRP-01543,2023-03-27,2023-03-27,TRK-01,DRV-01,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,17.69,80.4,0.8,completed
TRP-01544,2023-03-27,2023-03-27,TRK-03,DRV-03,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,15.00,69.8,0.2,completed
TRP-01545,2023-03-27,2023-03-28,TRK-03,DRV-03,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,19.01,88.4,1.6,completed
TRP-01546,2023-03-27,2023-03-27,TRK-03,DRV-03,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,21.91,101.9,0.1,completed
TRP-01547,2023-03-27,2023-03-29,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.41,93.4,0.0,completed
TRP-01548,2023-03-27,2023-03-27,TRK-05,DRV-05,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,21.69,88.5,1.2,completed
TRP-01549,2023-03-27,2023-03-28,TRK-05,DRV-05,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,21.64,88.3,1.0,completed
TRP-01550,2023-03-27,2023-03-28,TRK-06,DRV-06,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,20.47,87.1,1.3,completed
TRP-01551,2023-03-27,2023-03-28,TRK-08,DRV-08,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.07,88.3,1.1,completed
TRP-01552,2023-03-27,2023-03-28,TRK-11,DRV-11,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,24.77,101.1,0.4,completed
TRP-01553,2023-03-27,2023-03-28,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,22.54,90.2,7.7,delayed
TRP-01554,2023-03-28,2023-03-29,TRK-04,DRV-04,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,23.30,97.1,0.8,completed
TRP-01555,2023-03-28,2023-03-30,TRK-06,DRV-06,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,21.05,89.6,23.4,delayed
TRP-01556,2023-03-28,2023-03-30,TRK-09,DRV-09,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,25.23,100.9,1.7,completed
TRP-01557,2023-03-28,2023-03-28,TRK-11,DRV-11,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.39,87.3,1.4,completed
TRP-01558,2023-03-29,2023-03-30,TRK-03,DRV-03,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.99,97.6,1.4,completed
TRP-01559,2023-03-29,2023-03-29,TRK-04,DRV-04,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,18.77,78.2,0.5,completed
TRP-01560,2023-03-29,2023-03-31,TRK-07,DRV-07,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.42,93.4,1.2,completed
TRP-01561,2023-03-29,2023-03-29,TRK-07,DRV-07,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,24.40,101.6,0.4,completed
TRP-01562,2023-03-29,2023-03-30,TRK-10,DRV-10,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,23.00,95.8,1.0,completed
TRP-01563,2023-03-30,2023-03-30,TRK-01,DRV-01,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,22.55,102.5,0.8,completed
TRP-01564,2023-03-30,2023-03-31,TRK-02,DRV-02,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.56,98.1,0.2,completed
TRP-01565,2023-03-30,2023-04-01,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.66,90.3,0.0,completed
TRP-01566,2023-03-30,2023-03-31,TRK-10,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.25,92.7,0.4,completed
TRP-01567,2023-03-30,2023-03-31,TRK-12,DRV-12,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,21.85,87.4,19.7,delayed
TRP-01568,2023-03-31,2023-04-02,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,20.53,85.5,0.9,completed
TRP-01569,2023-03-31,2023-04-01,TRK-05,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.76,88.8,1.7,completed
TRP-01570,2023-03-31,2023-04-02,TRK-06,DRV-06,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.40,91.0,0.5,completed
TRP-01571,2023-03-31,2023-03-31,TRK-12,DRV-12,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,27.02,108.1,1.1,completed
TRP-01572,2023-04-01,2023-04-02,TRK-01,DRV-01,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,16.26,73.9,0.0,completed
TRP-01573,2023-04-01,2023-04-01,TRK-03,DRV-03,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,23.91,111.2,1.0,completed
TRP-01574,2023-04-01,2023-04-01,TRK-04,DRV-04,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,25.07,104.5,0.2,completed
TRP-01575,2023-04-01,2023-04-01,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,21.91,91.3,0.4,completed
TRP-01576,2023-04-01,2023-04-03,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,16.61,69.2,1.6,completed
TRP-01577,2023-04-01,2023-04-01,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,24.14,100.6,0.1,completed
TRP-01578,2023-04-01,2023-04-02,TRK-05,DRV-05,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.78,93.0,1.1,completed
TRP-01579,2023-04-01,2023-04-03,TRK-05,DRV-05,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,23.56,96.1,0.1,completed
TRP-01580,2023-04-01,2023-04-02,TRK-05,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.37,91.3,0.5,completed
TRP-01581,2023-04-01,2023-04-02,TRK-05,DRV-05,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,17.21,70.3,0.3,completed
TRP-01582,2023-04-01,2023-04-02,TRK-06,DRV-06,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.72,92.4,1.7,completed
TRP-01583,2023-04-01,2023-04-02,TRK-08,DRV-08,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.89,87.6,1.1,completed
TRP-01584,2023-04-01,2023-04-02,TRK-09,DRV-09,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,24.18,96.7,1.4,completed
TRP-01585,2023-04-01,2023-04-02,TRK-10,DRV-10,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,22.19,92.4,1.1,completed
TRP-01586,2023-04-01,2023-04-02,TRK-10,DRV-10,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,24.12,100.5,1.3,completed
TRP-01587,2023-04-01,2023-04-02,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,23.46,93.8,0.6,completed
TRP-01588,2023-04-02,2023-04-03,TRK-05,DRV-05,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.16,90.4,1.0,completed
TRP-01589,2023-04-02,2023-04-02,TRK-06,DRV-08,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,23.06,98.1,1.8,completed
TRP-01590,2023-04-02,2023-04-02,TRK-08,DRV-08,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,25.95,103.8,1.2,completed
TRP-01591,2023-04-02,2023-04-03,TRK-09,DRV-09,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,22.63,90.5,19.2,delayed
TRP-01592,2023-04-03,2023-04-03,TRK-07,DRV-07,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,22.86,95.3,1.4,completed
TRP-01593,2023-04-04,2023-04-05,TRK-01,DRV-01,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,19.28,87.7,1.6,completed
TRP-01594,2023-04-04,2023-04-05,TRK-04,DRV-04,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,18.14,75.6,16.1,delayed
TRP-01595,2023-04-04,2023-04-06,TRK-06,DRV-06,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,22.47,95.6,1.6,completed
TRP-01596,2023-04-04,2023-04-05,TRK-08,DRV-08,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,22.32,89.3,0.1,cancelled
TRP-01597,2023-04-04,2023-04-05,TRK-09,DRV-09,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.58,90.3,1.7,completed
TRP-01598,2023-04-04,2023-04-06,TRK-12,DRV-12,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,23.03,92.1,8.6,delayed
TRP-01599,2023-04-05,2023-04-06,TRK-01,DRV-01,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,20.61,93.7,0.1,completed
TRP-01600,2023-04-05,2023-04-05,TRK-02,DRV-02,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,24.44,106.3,0.2,completed
TRP-01601,2023-04-05,2023-04-06,TRK-02,DRV-02,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.35,92.8,1.2,completed
TRP-01602,2023-04-05,2023-04-07,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,19.28,89.7,1.3,completed
TRP-01603,2023-04-05,2023-04-05,TRK-05,DRV-05,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,27.27,111.3,0.2,completed
TRP-01604,2023-04-05,2023-04-06,TRK-06,DRV-06,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,21.97,93.5,1.0,completed
TRP-01605,2023-04-05,2023-04-06,TRK-07,DRV-07,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.57,94.1,0.8,completed
TRP-01606,2023-04-05,2023-04-06,TRK-08,DRV-08,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.56,90.3,0.5,completed
TRP-01607,2023-04-05,2023-04-06,TRK-08,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.61,86.4,0.6,completed
TRP-01608,2023-04-05,2023-04-06,TRK-08,DRV-08,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,24.27,97.1,0.0,completed
TRP-01609,2023-04-05,2023-04-06,TRK-09,DRV-09,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,18.06,72.2,0.2,completed
TRP-01610,2023-04-06,2023-04-06,TRK-03,DRV-03,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,15.37,71.5,0.3,completed
TRP-01611,2023-04-06,2023-04-08,TRK-07,DRV-07,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,21.49,89.5,0.9,completed
TRP-01612,2023-04-06,2023-04-07,TRK-08,DRV-08,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,25.30,101.2,0.5,completed
TRP-01613,2023-04-06,2023-04-07,TRK-09,DRV-09,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,20.05,80.2,0.5,completed
TRP-01614,2023-04-07,2023-04-08,TRK-01,DRV-01,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,19.14,87.0,1.5,completed
TRP-01615,2023-04-07,2023-04-08,TRK-06,DRV-06,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.56,96.0,0.5,completed
TRP-01616,2023-04-08,2023-04-10,TRK-02,DRV-12,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,21.82,94.9,1.1,completed
TRP-01617,2023-04-08,2023-04-08,TRK-02,DRV-02,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,24.77,107.7,0.3,completed
TRP-01618,2023-04-08,2023-04-08,TRK-04,DRV-04,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,25.09,104.5,0.5,completed
TRP-01619,2023-04-08,2023-04-10,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,22.29,92.9,0.7,completed
TRP-01620,2023-04-08,2023-04-08,TRK-05,DRV-05,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.66,88.4,0.9,completed
TRP-01621,2023-04-08,2023-04-09,TRK-08,DRV-08,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,18.26,73.0,0.3,completed
TRP-01622,2023-04-09,2023-04-10,TRK-02,DRV-02,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.85,95.0,1.6,completed
TRP-01623,2023-04-09,2023-04-09,TRK-03,DRV-03,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,22.57,105.0,5.5,delayed
TRP-01624,2023-04-09,2023-04-10,TRK-04,DRV-04,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,18.46,76.9,0.8,completed
TRP-01625,2023-04-09,2023-04-09,TRK-05,DRV-05,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,28.22,115.2,2.9,delayed
TRP-01626,2023-04-09,2023-04-11,TRK-05,DRV-05,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,23.54,96.1,1.8,completed
TRP-01627,2023-04-09,2023-04-10,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,19.61,81.7,0.4,completed
TRP-01628,2023-04-09,2023-04-09,TRK-08,DRV-08,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,23.77,95.1,1.4,completed
TRP-01629,2023-04-09,2023-04-10,TRK-09,DRV-09,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.83,91.3,0.0,completed
TRP-01630,2023-04-09,2023-04-10,TRK-09,DRV-09,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,23.18,92.7,1.1,completed
TRP-01631,2023-04-09,2023-04-10,TRK-12,DRV-03,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.29,89.2,1.8,completed
TRP-01632,2023-04-10,2023-04-12,TRK-02,DRV-02,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,20.70,90.0,0.7,completed
TRP-01633,2023-04-10,2023-04-10,TRK-02,DRV-02,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.00,91.3,0.6,completed
TRP-01634,2023-04-10,2023-04-10,TRK-04,DRV-01,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,23.33,97.2,0.7,completed
TRP-01635,2023-04-10,2023-04-11,TRK-04,DRV-04,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,21.27,88.6,0.7,completed
TRP-01636,2023-04-10,2023-04-12,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,21.83,91.0,13.8,delayed
TRP-01637,2023-04-10,2023-04-12,TRK-08,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,24.16,96.6,0.8,completed
TRP-01638,2023-04-10,2023-04-11,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,18.92,75.7,1.4,completed
TRP-01639,2023-04-11,2023-04-11,TRK-05,DRV-05,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,22.52,91.9,5.7,delayed
TRP-01640,2023-04-11,2023-04-13,TRK-08,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,22.20,88.8,0.8,completed
TRP-01641,2023-04-11,2023-04-11,TRK-09,DRV-09,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,26.89,107.6,0.8,completed
TRP-01642,2023-04-11,2023-04-12,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,23.89,95.6,1.0,completed
TRP-01643,2023-04-12,2023-04-14,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,20.95,87.3,1.3,completed
TRP-01644,2023-04-12,2023-04-13,TRK-07,DRV-07,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,23.17,96.5,23.9,delayed
TRP-01645,2023-04-12,2023-04-14,TRK-08,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,22.78,91.1,0.1,completed
TRP-01646,2023-04-12,2023-04-14,TRK-08,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,22.28,89.1,0.1,completed
TRP-01647,2023-04-12,2023-04-13,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,22.61,90.4,6.5,delayed
TRP-01648,2023-04-12,2023-04-14,TRK-12,DRV-12,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,19.09,76.3,1.3,completed
TRP-01649,2023-04-13,2023-04-13,TRK-02,DRV-02,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,17.25,75.0,0.5,completed
TRP-01650,2023-04-13,2023-04-13,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,27.36,114.0,1.9,cancelled
TRP-01651,2023-04-13,2023-04-15,TRK-08,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,24.16,96.6,1.4,completed
TRP-01652,2023-04-13,2023-04-14,TRK-08,DRV-08,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,23.61,94.4,0.4,completed
TRP-01653,2023-04-13,2023-04-13,TRK-12,DRV-12,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,21.19,84.8,1.7,completed
TRP-01654,2023-04-14,2023-04-15,TRK-02,DRV-03,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,18.54,80.6,1.7,completed
TRP-01655,2023-04-14,2023-04-16,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,20.31,94.5,11.8,delayed
TRP-01656,2023-04-14,2023-04-15,TRK-04,DRV-04,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,21.00,87.5,0.6,completed
TRP-01657,2023-04-14,2023-04-15,TRK-04,DRV-04,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,21.32,88.8,0.4,completed
TRP-01658,2023-04-14,2023-04-15,TRK-05,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.68,92.6,1.0,completed
TRP-01659,2023-04-14,2023-04-15,TRK-07,DRV-07,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.06,91.9,15.9,delayed
TRP-01660,2023-04-14,2023-04-15,TRK-10,DRV-10,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,18.48,77.0,14.1,delayed
TRP-01661,2023-04-15,2023-04-16,TRK-03,DRV-03,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.76,96.6,0.6,completed
TRP-01662,2023-04-15,2023-04-17,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,24.18,100.7,0.9,completed
TRP-01663,2023-04-15,2023-04-16,TRK-05,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,16.72,68.2,1.7,completed
